ID,TYPE,ORGAN_NAME,ORGAN_CODE,TELPHONE_NUMBER,DZ,REGION_CODE,REGION,HEALTH_EXAMINATION,GSYLJG,SBDDJG,MYBJ,EMERGENCY,HIV,JHBDD
100679,社康中心,深圳市第二人民医院富士康J区社区健康服务中心,PDY652026,83792511,龙华街道富士康科技集团龙华园区J区首层,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100680,社康中心,深圳市宝安区中医院宝文社区健康服务中心,PDY651656,27868791,宝安区新安街道建安路雅景居２栋２０１室,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100681,社康中心,深圳市宝安区坣岗社区健康服务中心,PDY651488,29908496,沙井街道新沙路406号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100682,社康中心,深圳市宝安区沙井人民医院德昌社区健康服务中心,PDY651971,27681624,沙井街道新二居委德昌工业区W区X座一楼,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100683,社康中心,深圳市宝安区西乡人民医院海城社区健康服务中心,PDY651699,27796034,宝安区西乡街道海城社区新村B87,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100684,社康中心,深圳市宝安区沙井人民医院沙头社区健康服务中心,PDY651955,27206797,沙井街道沙头居委沙头二路26号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100685,社康中心,深圳市宝安区人民医院布心社区健康服务中心,PDY650573,0755-27829064,深圳市宝安区74区布心社区,440306,宝安区,有,不是,不是,不是,不是,是,不是
100686,社康中心,深圳市光明新区人民医院华星光电社区健康服务中心,PDY652130,0755-23424621,深圳市光明新区塘明大道9-2号,440318,宝安区,有,是,是,是,不是,不是,不是
100687,社康中心,深圳市宝安区西乡人民医院三围社区健康服务中心,PDY650194,0755-27476300,深圳市宝安区西乡镇三围中路10号,440306,宝安区,没有,不是,是,不是,不是,不是,不是
100688,社康中心,深圳市宝安区观澜人民医院樟坑径村社区健康服务中心,PDY650442,0755-27976074,深圳宝安区观澜镇樟坑径村,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100689,社康中心,深圳市宝安区西乡人民医院富恒社区健康服务中心,PDY651680,27477554,宝安区西乡街道鹤洲居委渔业工业区,440306,宝安区,没有,不是,是,不是,不是,不是,不是
100690,社康中心,深圳市宝安区沙井人民医院大王山社区健康服务中心,PDY651453,27224269,宝安区沙井街道大王山工业区102号,440306,宝安区,没有,不是,是,不是,不是,不是,不是
100691,社康中心,深圳市光明新区人民医院上村社区健康服务中心,PDY650813,0755-27730540,深圳市宝安区公明镇上村华润超市侧,440318,宝安区,没有,不是,不是,不是,不是,不是,不是
100692,社康中心,深圳市宝安区观澜人民医院鸿观社区健康服务中心,PDY652034,28010948,观澜街道大水坑富士康鸿观科技园C27楼,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100693,社康中心,深圳市龙华新区人民医院元芬社区健康服务中心,PDY652018,27041224,大浪街道元芬社区168号,440309,龙华区,没有,不是,是,不是,不是,不是,不是
100694,社康中心,深圳市宝安区松岗人民医院山门社区健康服务中心,PDY650741,0755-27712413,深圳市宝安区松岗镇山门村,440306,宝安区,没有,不是,是,不是,不是,不是,不是
100695,社康中心,深圳龙安医院乾龙社区健康服务中心,PDY651912,29523779,民治街道民治大道旁民丰路潜龙花园A栋A6-109、110,440309,龙华区,没有,不是,是,不是,不是,不是,不是
100696,社康中心,深圳市龙华新区人民医院水斗社区健康服务中心,PDY651365,61219120,龙华街道东环二路东侧新阳丽舍1栋109-110号,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100697,社康中心,深圳市宝安区西乡人民医院捷腾社区医疗服务站,PDY660085,27693209,西乡街道九围捷腾工业区工人宿舍一楼,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100698,社康中心,深圳市宝安区人民医院甲岸社区健康服务中心,PDY651031,27872784,新安街道7区甲岸居委会西22号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100699,社康中心,深圳市龙华新区人民医院上塘社区健康服务中心,PDY651103,27741585-8639,民治街道上塘综合商住楼1-3层,440309,龙华区,没有,不是,是,不是,不是,不是,不是
100700,社康中心,深圳市罗湖区罗芳社区健康服务中心,MJL167422,82238541,罗芳路,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100701,社康中心,深圳市南山区人民医院同乐社区同乐北健康服务中心,PDY550433,26553111,同乐村同乐商业城一层8-12号、27-31号,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100702,医院,深圳千羽医疗美容医院,359649033,13570889363,深圳市南山区南山街道东滨路4269号中泰天成大楼2A、3A、4A。,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100703,社康中心,深圳市宝安区石岩人民医院创维社区健康服务中心,PDY652309,27628293,石岩街道塘头一号路创维工业园集英楼首层C侧,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100704,社康中心,深圳市宝安区福永人民医院富桥社区健康服务中心,PDY651242,27347831,宝安区福永街道桥头居委富桥工业二区,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100705,社康中心,深圳伟光医院牛角龙社区健康服务中心,PDY652202,13728774377,深圳市龙华新区观澜办事处樟坑径社区五和大道322号牛角龙工业区综合楼2楼,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100706,社康中心,深圳市光明新区人民医院长兴社区健康服务中心,PDY652173,27179616,公明办事处长圳长兴工业区内,440318,宝安区,没有,不是,不是,不是,不是,不是,不是
100707,社康中心,深圳市宝安区西乡人民医院宝田社区健康服务中心,PDY651269,27346219,宝安区西乡街道宝田恒明珠地产3号商铺,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100708,社康中心,深圳市龙华新区中心医院观园社区健康服务中心,PDY651947,29751161,深圳市龙华新区观湖街道观城社区环观南路招商观园7栋半地下层03层,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100709,社康中心,深圳市光明新区人民医院合水口社区健康服务中心,PDY650696,0755-27102894,深圳市宝安区公明镇合水口村牌楼侧,440318,宝安区,没有,不是,不是,不是,不是,不是,不是
100710,社康中心,深圳市宝安区福永人民医院大洋田社区健康服务中心,PDY651867,29917236,福永街道新田居委大洋田,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100711,社康中心,深圳市宝安区观澜人民医院竹村社区健康服务中心,PDY651306,28037532,宝安区观澜街道福民居委田背,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100712,社康中心,深圳市光明新区人民医院李松蓢社区健康服务中心,PDY650485,0755-27176605,深圳市宝安区公明镇李松蒗村市场侧,440318,宝安区,没有,不是,不是,不是,不是,不是,不是
100713,社康中心,深圳市宝安区西乡人民医院后瑞社区健康服务中心,PDY650290,0755-27502876,深圳市宝安区西乡镇后瑞村南二巷35号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100714,社康中心,深圳市宝安区西乡人民医院上围园社区健康服务中心,PDY651146,29927705,西乡街道固戍居委上围园7巷14号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100715,社康中心,深圳市宝安区石岩人民医院石龙仔社区健康服务中心,PDY651883,28160430,石岩街道水田居委石龙仔工业区11栋,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100716,社康中心,深圳市宝安区西乡人民医院流塘社区健康服务中心,PDY650047,0755-27932269,深圳市宝安区西乡镇建安二路25号流塘村,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100717,社康中心,深圳市宝安区西乡人民医院翠湖社区健康服务中心,PDY650928,0755-27516011,深圳宝安区西乡镇翠湖花园5栋1楼,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100718,社康中心,深圳市宝安区观澜人民医院新田社区健康服务中心,PDY650127,0755-27977710,深圳市宝安区观澜镇新田村,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100719,社康中心,深圳市光明新区人民医院长圳社区健康服务中心,PDY650717,0755-27197674,深圳市宝安区公明镇长圳新市场侧,440318,宝安区,没有,不是,不是,不是,不是,不是,不是
100720,社康中心,深圳市宝安区沙井人民医院庄村社区健康服务中心,PDY652069,27722241,沙井街道新发工业区德昌200区宿舍D五栋一楼,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100721,社康中心,深圳市龙华新区人民医院上早社区健康服务中心,PDY65091X,28016842,深圳市宝安区龙华街道春华路03号,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100722,社康中心,深圳市宝安区福永人民医院稔田社区健康服务中心,PDY651795,27316012,宝安区福永街道稔田居委东侧入口处,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100723,社康中心,深圳市宝安区人民医院海富社区健康服务中心,PDY651541,27578485,宝安区新安街道45区一巷1号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100724,社康中心,深圳市宝安区人民医院海乐社区健康服务中心,PDY651904,27842625,宝安区42区庆华花园D栋首层,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100725,社康中心,深圳市宝安区松岗人民医院碧头社区健康服务中心,PDY650733,0755-27053432,深圳市宝安区松岗镇碧头村,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100726,社康中心,深圳市龙华新区人民医院浪口社区健康服务中心,PDY651330,28105810,龙华大浪街道浪口南路２区３栋,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100727,社康中心,深圳市龙华新区人民医院花半里社区健康服务中心,PDY652333,27741585,深圳市龙华新区龙华办事处清湖大和路A01,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100728,社康中心,深圳市宝安区石岩人民医院石岩社区健康服务中心,PDY650522,0755-27760217,深圳市宝安区石岩镇吉祥路11号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100729,社康中心,深圳市宝安区福永人民医院福围社区健康服务中心,PDY650354,27300701,宝安区福永街道东福路围西街27号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100730,社康中心,深圳市宝安区人民医院安乐社区健康服务中心,PDY651090,27592121,新安街道44区翻身路新乐街2号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100731,社康中心,深圳市宝安区松岗人民医院罗田社区健康服务中心,PDY65016X,0755-27062294,深圳市宝安区松岗镇罗田村,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100732,社康中心,深圳市宝安区松岗人民医院沙浦围社区健康服务中心,PDY650530,0755-27052127,深圳市宝安区松岗镇沙埔围村,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100733,社康中心,深圳市龙华新区人民医院锦绣御园社区健康服务中心,PDY652325,27741585,深圳市龙华新区龙华办事处三联弓村高翔路28号1-2层,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100734,社康中心,深圳市宝安区中医院翻身社区健康服务中心,PDY651664,29650118,新安街道海滨市场综合楼1楼A座112号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100735,社康中心,深圳市宝安区福永人民医院和平社区健康服务中心,PDY65040X,0755-27398500,深圳市宝安区福永镇和平村,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100736,社康中心,深圳市光明新区人民医院田湾社区健康服务中心,PDY652448,27100927,深圳市光明新区玉塘街道田寮社区田湾路21路综合楼一楼、二楼（佳谊百货旁）,440318,宝安区,没有,不是,不是,不是,不是,不是,不是
100737,社康中心,深圳市宝安区福永人民医院金色领域社区健康服务中心,PDY652245,23313690,福永街道万科金色领域53-54号（1-2层）,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
