doctor_id,working_hospital,relationship
6030,深圳艾妍医疗美容门诊部,working
6031,深圳市罗湖区银湖社区健康服务中心,working
6032,深圳市罗湖区银湖社区健康服务中心,working
6033,深圳市罗湖区银湖社区健康服务中心,working
6034,深圳红伟医疗美容门诊部,working
6035,深圳美恒医疗美容门诊部,working
6036,深圳美恒医疗美容门诊部,working
6037,深圳友睦三九口腔门诊部（深圳友睦三九口腔门诊部有限公司）,working
6038,王汉元中医内科诊所（深圳市罗湖区王汉元中医内科诊所）,working
6039,深圳千叶莲临床心理专科门诊部,working
6040,深圳千叶莲临床心理专科门诊部,working
6041,深圳铭医医疗美容医院(深圳铭医医疗美容医院有限公司),working
6042,深圳铭医医疗美容医院(深圳铭医医疗美容医院有限公司),working
6043,深圳铭医医疗美容医院(深圳铭医医疗美容医院有限公司),working
6044,深圳怡康妇产医院,working
6045,深圳怡康妇产医院,working
6046,深圳怡康妇产医院,working
6047,深圳怡康妇产医院,working
6048,吴兆军精神卫生诊所,working
6049,深圳市罗湖区水贝社区健康服务中心,working
6050,深圳柳安堂中医馆（深圳柳安堂中医馆有限公司）,working
6051,深圳鹏爱悦己医疗美容医院,working
6052,深圳鹏爱悦己医疗美容医院,working
6053,深圳鹏爱悦己医疗美容医院,working
6054,深圳协美口腔医疗管理连锁有限责任公司协美口腔门诊部,working
6055,深圳幸福医疗美容门诊部,working
6056,深圳朗维齿科门诊部,working
6057,深圳弘和口腔门诊部,working
6058,深圳市罗湖区新围社区健康服务中心,working
6059,深圳市罗湖区新围社区健康服务中心,working
6060,深圳市罗湖区新围社区健康服务中心,working
6061,深圳雅星医疗美容门诊部,working
6062,深圳市罗湖区励精中医馆,working
6063,深圳王利青口腔诊所,working
6064,深圳市罗湖区汪毅中医诊所,working
6065,深圳市罗湖区疾病预防控制中心,working
6066,深圳市罗湖区疾病预防控制中心,working
6067,深圳市罗湖区疾病预防控制中心,working
6068,深圳市慢性病防治中心,working
6069,深圳市慢性病防治中心,working
6070,深圳明恩诊所,working
6071,深圳缔思口腔诊所,working
6072,深圳协美口腔医疗管理连锁有限责任公司南湖口腔门诊部,working
6073,深圳一天口腔门诊部,working
6074,深圳一天口腔门诊部,working
6075,深圳鹏爱悦心医疗美容医院,working
6076,深圳鹏爱悦心医疗美容医院,working
6077,深圳鹏爱悦心医疗美容医院,working
6078,深圳市罗湖区李大领诊所,working
6079,深圳雅爱口腔诊所,working
6080,深圳美颜医疗美容门诊部,working
6081,深圳市罗湖区中医院康复分院,working
6082,深圳市罗湖区中医院康复分院,working
6083,深圳市罗湖区中医院,working
6084,深圳市罗湖区中医院,working
6085,深圳市罗湖区中医院,working
6086,深圳市罗湖区中医院,working
6087,深圳市罗湖区中医院,working
6088,深圳市罗湖区中医院,working
6089,深圳市罗湖区中医院,working
6090,深圳市罗湖区中医院,working
6091,深圳市罗湖区中医院,working
6092,深圳市罗湖区中医院,working
6093,深圳市罗湖区中医院,working
6094,深圳市罗湖区中医院,working
6095,深圳市罗湖区中医院,working
6096,深圳市罗湖区中医院,working
6097,深圳市罗湖区中医院,working
6098,深圳市罗湖区中医院,working
6099,深圳市罗湖区中医院,working
6100,深圳市罗湖区中医院,working
6101,深圳市罗湖区中医院,working
6102,深圳市罗湖区中医院,working
6103,深圳市罗湖区中医院,working
6104,深圳市罗湖区中医院,working
6105,深圳市罗湖区中医院,working
6106,深圳市罗湖区中医院,working
6107,深圳市罗湖区中医院,working
6108,深圳凤凰医院,working
6109,深圳平乐骨伤科医院,working
6110,深圳平乐骨伤科医院,working
6111,深圳平乐骨伤科医院,working
6112,深圳平乐骨伤科医院,working
6113,深圳平乐骨伤科医院,working
6114,深圳平乐骨伤科医院,working
6115,深圳平乐骨伤科医院,working
6116,深圳平乐骨伤科医院,working
6117,深圳平乐骨伤科医院,working
6118,深圳平乐骨伤科医院,working
6119,深圳平乐骨伤科医院,working
6120,深圳平乐骨伤科医院,working
6121,深圳平乐骨伤科医院,working
6122,深圳平乐骨伤科医院,working
6123,深圳平乐骨伤科医院,working
6124,深圳平乐骨伤科医院,working
6125,深圳平乐骨伤科医院,working
6126,深圳平乐骨伤科医院,working
6127,深圳平乐骨伤科医院,working
6128,深圳平乐骨伤科医院,working
6129,深圳平乐骨伤科医院,working
6130,深圳平乐骨伤科医院,working
6131,深圳平乐骨伤科医院,working
6132,深圳平乐骨伤科医院,working
6133,深圳平乐骨伤科医院,working
6134,深圳平乐骨伤科医院,working
6135,深圳平乐骨伤科医院,working
6136,深圳平乐骨伤科医院,working
6137,深圳平乐骨伤科医院,working
6138,深圳平乐骨伤科医院,working
6139,深圳平乐骨伤科医院,working
6140,深圳市公安局戒毒专科医院,working
6141,深圳市公安局戒毒专科医院,working
6142,深圳市公安局戒毒专科医院,working
6143,深圳仁康医院,working
6144,深圳仁康医院,working
6145,深圳仁康医院,working
6146,深圳仁康医院,working
6147,深圳仁康医院,working
6148,深圳仁康医院,working
6149,深圳仁康医院,working
6150,深圳仁康医院,working
6151,深圳流花医院,working
6152,深圳流花医院,working
6153,深圳流花医院,working
6154,深圳流花医院,working
6155,深圳流花医院,working
6156,深圳流花医院,working
6157,深圳美诚医疗美容门诊部,working
6158,深圳新兴皮肤病专科门诊部,working
6159,深圳远东妇产医院,working
6160,深圳远东妇产医院,working
6161,深圳远东妇产医院,working
6162,深圳远东妇产医院,working
6163,深圳远东妇产医院,working
6164,深圳远东妇产医院,working
6165,深圳远东妇产医院,working
6166,深圳远东妇产医院,working
6167,深圳远东妇产医院,working
6168,深圳远东妇产医院,working
6169,深圳远东妇产医院,working
6170,深圳远东妇产医院,working
6171,深圳远东妇产医院,working
6172,深圳远东妇产医院,working
6173,深圳远东妇产医院,working
6174,深圳远东妇产医院,working
6175,深圳远东妇产医院,working
6176,深圳远东妇产医院,working
6177,深圳远东妇产医院,working
6178,深圳远东妇产医院,working
6179,深圳阳光整形美容医院,working
6180,深圳阳光整形美容医院,working
6181,深圳阳光整形美容医院,working
6182,深圳阳光整形美容医院,working
6183,深圳阳光整形美容医院,working
6184,深圳汉唐经方中医馆,working
6185,深圳非凡医疗美容医院（深圳非凡医疗美容医院有限公司）,working
6186,深圳非凡医疗美容医院（深圳非凡医疗美容医院有限公司）,working
6187,深圳非凡医疗美容医院（深圳非凡医疗美容医院有限公司）,working
6188,深圳非凡医疗美容医院（深圳非凡医疗美容医院有限公司）,working
6189,深圳非凡医疗美容医院（深圳非凡医疗美容医院有限公司）,working
6190,深圳非凡医疗美容医院（深圳非凡医疗美容医院有限公司）,working
6191,深圳北京同仁堂星辰药店有限责任公司东门中医坐堂医诊所,working
6192,深圳富华医疗美容医院（深圳富华医疗美容医院有限公司）,working
6193,深圳富华医疗美容医院（深圳富华医疗美容医院有限公司）,working
6194,深圳富华医疗美容医院（深圳富华医疗美容医院有限公司）,working
6195,深圳富华医疗美容医院（深圳富华医疗美容医院有限公司）,working
6196,深圳博爱曙光医院,working
6197,深圳博爱曙光医院,working
6198,深圳博爱曙光医院,working
6199,深圳博爱曙光医院,working
6200,深圳博爱曙光医院,working
6201,深圳博爱曙光医院,working
6202,深圳博爱曙光医院,working
6203,深圳市罗湖区凤凰社区健康服务中心,working
6204,深圳市罗湖区凤凰社区健康服务中心,working
10112,深圳市宝安区松岗人民医院居委会社区健康服务中心,working
10113,深圳市宝安区松岗人民医院居委会社区健康服务中心,working
10114,深圳市宝安区松岗人民医院居委会社区健康服务中心,working
10115,深圳市宝安区松岗人民医院居委会社区健康服务中心,working
10116,深圳市宝安区松岗人民医院山门社区健康服务中心,working
10117,深圳市宝安区沙井人民医院后亭社区健康服务中心,working
10118,深圳市宝安区中心医院银田社区健康服务中心,working
10119,深圳市宝安区坣岗社区健康服务中心,working
10120,深圳市宝安区坣岗社区健康服务中心,working
10121,深圳同康门诊部,working
10122,钟藩松西医内科诊所（深圳市钟藩松西医内科诊所有限公司）,working
10123,沙井王强口腔诊所,working
10124,深圳宝济门诊部（深圳宝济门诊部有限公司）,working
10125,深圳市海上田园旅游发展有限公司医务室,working
10126,深圳华珍门诊部,working
10127,深圳市宝安区福永人民医院新和社区健康服务中心,working
10128,深圳市宝安区福永人民医院新和社区健康服务中心,working
10129,深圳市宝安区新桥社区健康服务中心,working
10130,深圳市宝安区石岩人民医院塘头社区健康服务中心,working
10131,深圳市宝安区石岩人民医院塘头社区健康服务中心,working
10132,深圳高运志诊所,working
10133,深圳九州门诊部,working
10134,深圳九州门诊部,working
10135,深圳九州门诊部,working
10136,深圳市宝安区福永人民医院和平社区健康服务中心,working
10137,深圳市宝安区福永人民医院和平社区健康服务中心,working
10138,深圳市宝安区石岩人民医院罗租社区健康服务中心,working
10139,深圳市宝安区石岩人民医院石龙社区健康服务中心,working
10140,深圳市宝安区石岩人民医院石龙社区健康服务中心,working
10141,深圳市宝安区石岩人民医院石龙社区健康服务中心,working
10142,深圳市桃源居中澳实验学校医务室,working
10143,深圳市宝安区中医院宝文社区健康服务中心,working
10144,深圳市宝安区中医院宝文社区健康服务中心,working
10145,唐明阳西医内科诊所（深圳市唐明阳西医内科诊所有限公司）,working
10146,深圳市宝安区中医院翻身社区健康服务中心,working
10147,深圳市宝安区中医院翻身社区健康服务中心,working
10148,深圳广福门诊部（深圳市宝安区西乡广福门诊部）,working
10149,深圳市宝安区沙井人民医院衙边社区健康服务中心,working
10150,深圳市宝安区沙井人民医院上星社区健康服务中心,working
10151,翁英西医内科诊所（深圳市宝安区福永翁英西医内科诊所）,working
10152,深圳伟保门诊部（深圳市伟保门诊部有限公司）,working
10153,深圳君和门诊部（深圳君和门诊部有限公司）,working
10154,深圳市宝安区沙井人民医院步涌社区健康服务中心,working
10155,深圳市宝安区人民医院海裕社区健康服务中心,working
10156,深圳市宝安区松岗人民医院燕川社区健康服务中心,working
10157,深圳市宝安区松岗人民医院燕川社区健康服务中心,working
10572,深圳市宝安区中医院,working
10573,深圳李明卿西医诊所,working
